trade_date,price,quantity,direction,direction_price,asset_unit
2023-06-05 10:00:00,0.01417447,2510.90813921,buy,sell,BUSD
2023-06-05 11:00:00,0.01436721,3922.09029069,buy,buy,BUSD
2023-06-05 12:00:00,0.01419695,-1217671.0,sell,sell,USTC
2023-06-05 13:00:00,0.01422381,3257.22404238,buy,buy,BUSD
2023-06-05 14:00:00,0.01417458,-1121715.0,sell,sell,USTC
2023-06-05 15:00:00,0.01303375,-6986660.0,sell,sell,USTC
2023-06-05 16:00:00,0.01281755,-2097052.0,sell,sell,USTC
2023-06-05 17:00:00,0.01279956,-239485.0,sell,sell,USTC
2023-06-05 18:00:00,0.01272081,-743461.0,sell,sell,USTC
2023-06-05 19:00:00,0.0127127,-1076233.0,sell,sell,USTC
2023-06-05 20:00:00,0.0127414,-198656.0,sell,buy,USTC
2023-06-05 21:00:00,0.01273999,7305.88740539,buy,buy,BUSD
2023-06-05 22:00:00,0.0126413,-140748.0,sell,sell,USTC
2023-06-05 23:00:00,0.01266112,-1629554.0,sell,buy,USTC
2023-06-06 00:00:00,0.01270239,-299898.0,sell,buy,USTC
2023-06-06 01:00:00,0.01248334,-3075959.0,sell,sell,USTC
2023-06-06 02:00:00,0.01263001,3944.69313327,buy,buy,BUSD
2023-06-06 03:00:00,0.01262,3710.57026,buy,sell,BUSD
2023-06-06 04:00:00,0.01266769,-515297.0,sell,buy,USTC
2023-06-06 05:00:00,0.01263452,-388332.0,sell,sell,USTC
2023-06-06 06:00:00,0.01257802,-3585659.0,sell,sell,USTC
2023-06-06 07:00:00,0.0125854,-217358.0,sell,sell,USTC
2023-06-06 08:00:00,0.01256601,-253864.0,sell,sell,USTC
2023-06-06 09:00:00,0.01261795,5946.587476,buy,buy,BUSD
2023-06-06 10:00:00,0.0126213,-493701.0,sell,buy,USTC
2023-06-06 11:00:00,0.01252441,-748043.0,sell,sell,USTC
2023-06-06 12:00:00,0.01233506,-874606.0,sell,sell,USTC
2023-06-06 13:00:00,0.01241824,2128.39940832,buy,buy,BUSD
2023-06-06 14:00:00,0.012651,16996.226319,buy,buy,BUSD
2023-06-06 15:00:00,0.01267928,-104361.0,sell,buy,USTC
2023-06-06 16:00:00,0.01287275,5023.21737775,buy,buy,BUSD
2023-06-06 17:00:00,0.01314349,23271.0747846,buy,buy,BUSD
2023-06-06 18:00:00,0.01315232,-1896571.0,sell,buy,USTC
2023-06-06 19:00:00,0.01324259,-255495.0,sell,buy,USTC
2023-06-06 20:00:00,0.01319408,-922467.0,sell,sell,USTC
2023-06-06 21:00:00,0.01319336,-3065590.0,sell,sell,USTC
2023-06-06 22:00:00,0.01327393,-1428964.0,sell,buy,USTC
2023-06-06 23:00:00,0.0131955,-71636.0,sell,sell,USTC
2023-06-07 00:00:00,0.01310745,-1336670.0,sell,sell,USTC
2023-06-07 01:00:00,0.01300918,-3963.0,sell,sell,USTC
2023-06-07 02:00:00,0.01304155,-588907.0,sell,buy,USTC
2023-06-07 03:00:00,0.01298351,-319622.0,sell,sell,USTC
2023-06-07 04:00:00,0.01315988,-417374.0,sell,buy,USTC
2023-06-07 05:00:00,0.01311258,2243.37886188,buy,sell,BUSD
2023-06-07 06:00:00,0.01299623,-421094.0,sell,sell,USTC
2023-06-07 07:00:00,0.01299356,-1601849.0,sell,sell,USTC
2023-06-07 08:00:00,0.01330195,8721.0776668,buy,buy,BUSD
2023-06-07 09:00:00,0.01296631,-1189034.0,sell,sell,USTC
2023-06-07 10:00:00,0.01296156,-97912.0,sell,buy,USTC
2023-06-07 11:00:00,0.01299079,-102820.0,sell,buy,USTC
2023-06-07 12:00:00,0.01305001,37422.28697606,buy,buy,BUSD
2023-06-07 13:00:00,0.01293473,-233182.0,sell,sell,USTC
2023-06-07 14:00:00,0.01257198,-2256374.0,sell,sell,USTC
2023-06-07 15:00:00,0.01254998,210.57611442,buy,sell,BUSD
2023-06-07 16:00:00,0.0123753,-1401250.0,sell,sell,USTC
2023-06-07 17:00:00,0.01249809,1317.78611151,buy,buy,BUSD
2023-06-07 18:00:00,0.01240535,-299374.0,sell,sell,USTC
2023-06-07 19:00:00,0.01244684,1862.86875544,buy,buy,BUSD
2023-06-07 20:00:00,0.01243858,-76917.0,sell,sell,USTC
2023-06-07 21:00:00,0.012165,-738042.0,sell,sell,USTC
2023-06-07 22:00:00,0.0121946,2417.2501958,buy,buy,BUSD
2023-06-07 23:00:00,0.01232,5929.3696,buy,buy,BUSD
2023-06-08 00:00:00,0.01238171,-1239249.0,sell,buy,USTC
2023-06-08 01:00:00,0.01247099,14626.874983279999,buy,buy,BUSD
2023-06-08 02:00:00,0.01226948,-1863443.0,sell,sell,USTC
2023-06-08 03:00:00,0.01223269,5270.40555574,buy,sell,BUSD
2023-06-08 04:00:00,0.01233652,2407.36084932,buy,buy,BUSD
2023-06-08 05:00:00,0.012281,-307147.0,sell,sell,USTC
2023-06-08 06:00:00,0.01239822,4075.8404356799997,buy,buy,BUSD
2023-06-08 07:00:00,0.012481,7716.078706,buy,buy,BUSD
2023-06-08 08:00:00,0.01250582,14124.973527040001,buy,buy,BUSD
2023-06-08 09:00:00,0.01249415,2651.3086066,buy,sell,BUSD
2023-06-08 10:00:00,0.01268,27811.2976,buy,buy,BUSD
2023-06-08 11:00:00,0.01269994,-632357.0,sell,buy,USTC
2023-06-08 12:00:00,0.01295763,32322.484094249998,buy,buy,BUSD
2023-06-08 13:00:00,0.01280541,-1010871.0,sell,sell,USTC
2023-06-08 14:00:00,0.01289739,-299458.0,sell,buy,USTC
2023-06-08 15:00:00,0.01296506,-1813634.0,sell,buy,USTC
2023-06-08 16:00:00,0.0129806,23273.3331192,buy,buy,BUSD
2023-06-08 17:00:00,0.01290629,4325.40112431,buy,sell,BUSD
2023-06-08 18:00:00,0.01289303,-740279.0,sell,sell,USTC
2023-06-08 19:00:00,0.01292544,-681536.0,sell,buy,USTC
2023-06-08 20:00:00,0.01291119,1324.35240306,buy,sell,BUSD
2023-06-08 21:00:00,0.01302777,8675.72618157,buy,buy,BUSD
2023-06-08 22:00:00,0.01314993,6183.333784740001,buy,buy,BUSD
2023-06-08 23:00:00,0.01308467,-1438892.0,sell,sell,USTC
2023-06-09 00:00:00,0.01291943,-3742056.0,sell,sell,USTC
2023-06-09 01:00:00,0.01298005,1116.16747955,buy,buy,BUSD
2023-06-09 02:00:00,0.0128295,-1087930.0,sell,sell,USTC
2023-06-09 03:00:00,0.01286608,-564326.0,sell,buy,USTC
2023-06-09 04:00:00,0.01284996,-249395.0,sell,sell,USTC
2023-06-09 05:00:00,0.01291227,664.00057248,buy,buy,BUSD
2023-06-09 06:00:00,0.012897,-630299.0,sell,sell,USTC
2023-06-09 07:00:00,0.01274509,-1387385.0,sell,sell,USTC
2023-06-09 08:00:00,0.01297148,-39604.0,sell,buy,USTC
2023-06-09 09:00:00,0.01293933,-107803.0,sell,sell,USTC
2023-06-09 10:00:00,0.0129528,153.944028,buy,buy,BUSD
2023-06-09 11:00:00,0.01291454,-393901.0,sell,sell,USTC
2023-06-09 12:00:00,0.01304117,6221.59009541,buy,buy,BUSD
2023-06-09 13:00:00,0.013011,4147.659591,buy,sell,BUSD
2023-06-09 14:00:00,0.01296391,27776.473566,buy,sell,BUSD
2023-06-09 15:00:00,0.0129689,8003.1341278,buy,buy,BUSD
2023-06-09 16:00:00,0.01297018,-1237703.0,sell,buy,USTC
2023-06-09 17:00:00,0.01302095,-375699.0,sell,buy,USTC
2023-06-09 18:00:00,0.01292807,2724.96566653,buy,sell,BUSD
2023-06-09 19:00:00,0.0128134,-1628893.0,sell,sell,USTC
2023-06-09 20:00:00,0.01282,4953.53262,buy,buy,BUSD
2023-06-09 21:00:00,0.012881,-202311.0,sell,buy,USTC
2023-06-09 22:00:00,0.01283542,-195529.0,sell,sell,USTC
2023-06-09 23:00:00,0.012849,-487317.0,sell,buy,USTC
2023-06-10 00:00:00,0.01256627,-2190478.0,sell,sell,USTC
2023-06-10 01:00:00,0.01246554,-1125089.0,sell,sell,USTC
2023-06-10 02:00:00,0.01224016,-2418812.0,sell,sell,USTC
2023-06-10 03:00:00,0.01214258,-92927.0,sell,sell,USTC
2023-06-10 04:00:00,0.01055978,-1120080.0,sell,sell,USTC
2023-06-10 05:00:00,0.01049848,-4837046.0,sell,buy,USTC
2023-06-10 06:00:00,0.01050389,-2275696.0,sell,sell,USTC
2023-06-10 07:00:00,0.01042866,-1362641.0,sell,sell,USTC
2023-06-10 08:00:00,0.01044154,-2602062.0,sell,sell,USTC
2023-06-10 09:00:00,0.0105367,-684992.0,sell,buy,USTC
2023-06-10 10:00:00,0.0105793,7295.6122316,buy,buy,BUSD
2023-06-10 11:00:00,0.01075584,10032.27313152,buy,buy,BUSD
2023-06-10 12:00:00,0.01057235,1620.2549268999999,buy,sell,BUSD
2023-06-10 13:00:00,0.01075528,5438.2137369600005,buy,buy,BUSD
2023-06-10 14:00:00,0.01074391,-2754669.0,sell,sell,USTC
2023-06-10 15:00:00,0.01068704,-100642.0,sell,sell,USTC
2023-06-10 16:00:00,0.01069,-496133.0,sell,buy,USTC
2023-06-10 17:00:00,0.01089984,3708.4089638399996,buy,buy,BUSD
2023-06-10 18:00:00,0.01077945,-1351772.0,sell,sell,USTC
2023-06-10 19:00:00,0.01099159,-103064.0,sell,buy,USTC
2023-06-10 20:00:00,0.01091891,-370243.0,sell,sell,USTC
2023-06-10 21:00:00,0.0108493,3624.7945271999997,buy,sell,BUSD
2023-06-10 22:00:00,0.01097179,13556.60109073,buy,buy,BUSD
2023-06-10 23:00:00,0.01103506,-1541673.0,sell,buy,USTC
2023-06-11 00:00:00,0.01087771,-752144.0,sell,sell,USTC
2023-06-11 01:00:00,0.01094884,-163299.0,sell,buy,USTC
2023-06-11 02:00:00,0.01091211,-179462.0,sell,sell,USTC
2023-06-11 03:00:00,0.01089324,3088.86534792,buy,sell,BUSD
2023-06-11 04:00:00,0.01088262,2747.7853716600002,buy,sell,BUSD
2023-06-11 05:00:00,0.01101219,6837.88723422,buy,buy,BUSD
2023-06-11 06:00:00,0.01102747,-37794.0,sell,buy,USTC
2023-06-11 07:00:00,0.01092164,-874266.0,sell,sell,USTC
2023-06-11 08:00:00,0.01097352,-329958.0,sell,buy,USTC
2023-06-11 09:00:00,0.01094923,-223798.0,sell,buy,USTC
2023-06-11 10:00:00,0.01098329,3434.11233443,buy,buy,BUSD
2023-06-11 11:00:00,0.01096486,-655754.0,sell,sell,USTC
2023-06-11 12:00:00,0.01088805,1432.8238278,buy,sell,BUSD
2023-06-11 13:00:00,0.01099053,5473.02016728,buy,buy,BUSD
2023-06-11 14:00:00,0.01100206,-106763.0,sell,buy,USTC
2023-06-11 15:00:00,0.01097111,-83805.0,sell,sell,USTC
2023-06-11 16:00:00,0.01095935,-318306.0,sell,sell,USTC
2023-06-11 17:00:00,0.01103742,-78995.0,sell,buy,USTC
2023-06-11 18:00:00,0.01097886,-189002.0,sell,sell,USTC
2023-06-11 19:00:00,0.01102198,3013.61874962,buy,buy,BUSD
2023-06-11 20:00:00,0.0111111,-303822.0,sell,buy,USTC
2023-06-11 21:00:00,0.01090734,-1084576.0,sell,sell,USTC
2023-06-11 22:00:00,0.01085,-454168.0,sell,sell,USTC
2023-06-11 23:00:00,0.01072226,-782757.0,sell,sell,USTC
2023-06-12 00:00:00,0.01066951,-603577.0,sell,sell,USTC
2023-06-12 01:00:00,0.01057456,-904587.0,sell,sell,USTC
2023-06-12 02:00:00,0.01031366,-1139238.0,sell,sell,USTC
2023-06-12 03:00:00,0.01042232,-2393321.0,sell,buy,USTC
2023-06-12 04:00:00,0.01053468,2037.52299348,buy,buy,BUSD
2023-06-12 05:00:00,0.01047559,973.12993305,buy,sell,BUSD
2023-06-12 06:00:00,0.01049681,485.96031576,buy,buy,BUSD
2023-06-12 07:00:00,0.01059405,30710.97501045,buy,buy,BUSD
2023-06-12 08:00:00,0.0106225,-358941.0,sell,buy,USTC
2023-06-12 09:00:00,0.01079143,-314981.0,sell,buy,USTC
2023-06-12 10:00:00,0.01074023,-197352.0,sell,sell,USTC
2023-06-12 11:00:00,0.01077252,3493.9160467200004,buy,buy,BUSD
2023-06-12 12:00:00,0.01072603,-53648.0,sell,sell,USTC
2023-06-12 13:00:00,0.010711,-1673571.0,sell,sell,USTC
2023-06-12 14:00:00,0.01083431,-23293.0,sell,buy,USTC
2023-06-12 15:00:00,0.01085643,96.41595483,buy,buy,BUSD
2023-06-12 16:00:00,0.0108679,952.2780017,buy,sell,BUSD
2023-06-12 17:00:00,0.01095341,3115.35791879,buy,buy,BUSD
2023-06-12 18:00:00,0.0109289,-73208.0,sell,sell,USTC
2023-06-12 19:00:00,0.01086286,4338.12659244,buy,sell,BUSD
2023-06-12 20:00:00,0.01101255,2806.9117816499997,buy,buy,BUSD
2023-06-12 21:00:00,0.011169,960.355296,buy,buy,BUSD
2023-06-12 22:00:00,0.01101475,-643154.0,sell,sell,USTC
2023-06-12 23:00:00,0.01109785,-97028.0,sell,buy,USTC
2023-06-13 00:00:00,0.01106533,33225.06968724,buy,sell,BUSD
2023-06-13 01:00:00,0.01137931,8874.89455865,buy,buy,BUSD
2023-06-13 02:00:00,0.01157995,-129145.0,sell,buy,USTC
2023-06-13 03:00:00,0.01175963,-2311354.0,sell,buy,USTC
2023-06-13 04:00:00,0.01165515,-634223.0,sell,sell,USTC
2023-06-13 05:00:00,0.01164367,-149730.0,sell,sell,USTC
2023-06-13 06:00:00,0.01155001,-711851.0,sell,sell,USTC
2023-06-13 07:00:00,0.01157576,2127.48577888,buy,buy,BUSD
2023-06-13 08:00:00,0.01155067,-1623608.0,sell,sell,USTC
2023-06-13 09:00:00,0.01168843,14985.81792201,buy,buy,BUSD
2023-06-13 10:00:00,0.01173292,-243479.0,sell,buy,USTC
2023-06-13 11:00:00,0.01165285,-324052.0,sell,sell,USTC
2023-06-13 12:00:00,0.01152493,-478163.0,sell,sell,USTC
2023-06-13 13:00:00,0.01158086,-518284.0,sell,buy,USTC
2023-06-13 14:00:00,0.01151479,6799.46046542,buy,sell,BUSD
2023-06-13 15:00:00,0.01128201,-421327.0,sell,sell,USTC
2023-06-13 16:00:00,0.01133911,462.13676716,buy,buy,BUSD
2023-06-13 17:00:00,0.01134853,4306.22240556,buy,buy,BUSD
2023-06-13 18:00:00,0.01140426,-196854.0,sell,buy,USTC
2023-06-13 19:00:00,0.01158128,-1743905.0,sell,buy,USTC
2023-06-13 20:00:00,0.01146345,-124439.0,sell,sell,USTC
2023-06-13 21:00:00,0.01154034,-740134.0,sell,buy,USTC
2023-06-13 22:00:00,0.01146886,-128273.0,sell,sell,USTC
2023-06-13 23:00:00,0.01150688,-675597.0,sell,buy,USTC
2023-06-14 00:00:00,0.01152327,487.73392602,buy,buy,BUSD
2023-06-14 01:00:00,0.01158155,309.77171784999996,buy,buy,BUSD
2023-06-14 02:00:00,0.01154053,-104699.0,sell,sell,USTC
2023-06-14 03:00:00,0.011591,-364497.0,sell,buy,USTC
2023-06-14 04:00:00,0.0115862,-821189.0,sell,sell,USTC
2023-06-14 05:00:00,0.01147094,-666044.0,sell,sell,USTC
2023-06-14 06:00:00,0.01153198,581.51162348,buy,buy,BUSD
2023-06-14 07:00:00,0.01158555,-177664.0,sell,buy,USTC
2023-06-14 08:00:00,0.01162125,19990.16535375,buy,buy,BUSD
2023-06-14 09:00:00,0.01166812,-49047.0,sell,buy,USTC
2023-06-14 10:00:00,0.01161441,-822700.0,sell,sell,USTC
2023-06-14 11:00:00,0.0117406,11669.0762648,buy,buy,BUSD
2023-06-14 12:00:00,0.01177538,1465.35183796,buy,buy,BUSD
2023-06-14 13:00:00,0.01171625,-463844.0,sell,sell,USTC
2023-06-14 14:00:00,0.0119857,2896.823833,buy,buy,BUSD
2023-06-14 15:00:00,0.012625,-175453.0,sell,buy,USTC
2023-06-14 16:00:00,0.01328,-8554446.0,sell,buy,USTC
2023-06-14 17:00:00,0.01309981,-3137123.0,sell,sell,USTC
2023-06-14 18:00:00,0.01285726,-4949722.0,sell,sell,USTC
2023-06-14 19:00:00,0.01272041,-54841.0,sell,sell,USTC
2023-06-14 20:00:00,0.01196,-4645871.0,sell,sell,USTC
2023-06-14 21:00:00,0.0121832,-1682470.0,sell,buy,USTC
2023-06-14 22:00:00,0.01196901,2051.90722935,buy,sell,BUSD
2023-06-14 23:00:00,0.01202841,-188503.0,sell,buy,USTC
2023-06-15 00:00:00,0.01213603,-716230.0,sell,buy,USTC
2023-06-15 01:00:00,0.01185889,-203695.0,sell,sell,USTC
2023-06-15 02:00:00,0.01174729,-835071.0,sell,sell,USTC
2023-06-15 03:00:00,0.01183058,-197545.0,sell,buy,USTC
2023-06-15 04:00:00,0.01177965,-604417.0,sell,sell,USTC
2023-06-15 05:00:00,0.01176,5466.67128,buy,sell,BUSD
2023-06-15 06:00:00,0.01182002,4916.72643932,buy,buy,BUSD
2023-06-15 07:00:00,0.01329831,-3606.0,sell,buy,USTC
2023-06-15 08:00:00,0.013141,-521389.0,sell,sell,USTC
2023-06-15 09:00:00,0.01313207,-3492857.0,sell,sell,USTC
2023-06-15 10:00:00,0.01275668,-1363592.0,sell,sell,USTC
2023-06-15 11:00:00,0.01276308,-1108867.0,sell,buy,USTC
2023-06-15 12:00:00,0.0126,11196.6372,buy,sell,BUSD
2023-06-15 13:00:00,0.01272128,-261786.0,sell,buy,USTC
2023-06-15 14:00:00,0.01253,-981192.0,sell,sell,USTC
2023-06-15 15:00:00,0.01243077,-792843.0,sell,sell,USTC
2023-06-15 16:00:00,0.01220427,-4024593.0,sell,sell,USTC
2023-06-15 17:00:00,0.01240547,10533.70787546,buy,buy,BUSD
2023-06-15 18:00:00,0.01249282,1616.54592236,buy,buy,BUSD
2023-06-15 19:00:00,0.0121519,-1673707.0,sell,sell,USTC
2023-06-15 20:00:00,0.01230929,-89414.0,sell,buy,USTC
2023-06-15 21:00:00,0.01243581,-190999.0,sell,buy,USTC
2023-06-15 22:00:00,0.0125172,10593.6443244,buy,buy,BUSD
2023-06-15 23:00:00,0.01246271,-1851812.0,sell,sell,USTC
2023-06-16 00:00:00,0.01234659,-161272.0,sell,sell,USTC
2023-06-16 01:00:00,0.01236068,-474082.0,sell,buy,USTC
2023-06-16 02:00:00,0.01231818,4100.52503112,buy,sell,BUSD
2023-06-16 03:00:00,0.01251707,1313.1532966299999,buy,buy,BUSD
2023-06-16 04:00:00,0.01233028,-1764670.0,sell,sell,USTC
2023-06-16 05:00:00,0.01221377,-268987.0,sell,sell,USTC
2023-06-16 06:00:00,0.01220896,-256171.0,sell,buy,USTC
2023-06-16 07:00:00,0.01216,-290139.0,sell,sell,USTC
2023-06-16 08:00:00,0.01226994,-395819.0,sell,buy,USTC
2023-06-16 09:00:00,0.01224866,-1605926.0,sell,sell,USTC
2023-06-16 10:00:00,0.01235001,1076.77267188,buy,buy,BUSD
2023-06-16 11:00:00,0.01236,-962335.0,sell,buy,USTC
2023-06-16 12:00:00,0.0123338,-259779.0,sell,sell,USTC
2023-06-16 13:00:00,0.01231684,447.6555498,buy,sell,BUSD
2023-06-16 14:00:00,0.01225598,-3041984.0,sell,sell,USTC
2023-06-16 15:00:00,0.01220454,-864137.0,sell,sell,USTC
2023-06-16 16:00:00,0.01228977,10054.7524278,buy,buy,BUSD
2023-06-16 17:00:00,0.01235002,2114.79272476,buy,buy,BUSD
2023-06-16 18:00:00,0.01231818,-223983.0,sell,sell,USTC
2023-06-16 19:00:00,0.01229435,4200.05731875,buy,sell,BUSD
2023-06-16 20:00:00,0.01233264,4321.55437824,buy,buy,BUSD
2023-06-16 21:00:00,0.01230003,-249197.0,sell,sell,USTC
2023-06-16 22:00:00,0.01222982,-1446790.0,sell,sell,USTC
2023-06-16 23:00:00,0.01230521,6296.539041370001,buy,buy,BUSD
2023-06-17 00:00:00,0.01223006,-340326.0,sell,sell,USTC
2023-06-17 01:00:00,0.01232121,1758.2243457900001,buy,buy,BUSD
2023-06-17 02:00:00,0.01235018,4832.05732572,buy,buy,BUSD
2023-06-17 03:00:00,0.0123,2075.5635,buy,sell,BUSD
2023-06-17 04:00:00,0.01249993,13953.971857319999,buy,buy,BUSD
2023-06-17 05:00:00,0.01256585,-366397.0,sell,buy,USTC
2023-06-17 06:00:00,0.01234504,-3517884.0,sell,sell,USTC
2023-06-17 07:00:00,0.0123381,-153832.0,sell,sell,USTC
2023-06-17 08:00:00,0.0123047,-364969.0,sell,sell,USTC
2023-06-17 09:00:00,0.01233097,5718.90659048,buy,buy,BUSD
2023-06-17 10:00:00,0.01245374,5070.540241,buy,buy,BUSD
2023-06-17 11:00:00,0.01253001,28025.98613709,buy,buy,BUSD
2023-06-17 12:00:00,0.01256497,-280335.0,sell,buy,USTC
2023-06-17 13:00:00,0.01246022,-2715237.0,sell,sell,USTC
2023-06-17 14:00:00,0.01234069,-335293.0,sell,sell,USTC
2023-06-17 15:00:00,0.01234446,4495.83998754,buy,sell,BUSD
2023-06-17 16:00:00,0.0123978,2850.0434574,buy,buy,BUSD
2023-06-17 17:00:00,0.012375,-451971.0,sell,buy,USTC
2023-06-17 18:00:00,0.01235749,-182652.0,sell,sell,USTC
2023-06-17 19:00:00,0.01230001,-92753.0,sell,sell,USTC
2023-06-17 20:00:00,0.01227904,-808189.0,sell,sell,USTC
2023-06-17 21:00:00,0.012258,65.163528,buy,sell,BUSD
2023-06-17 22:00:00,0.01223671,-181713.0,sell,sell,USTC
2023-06-17 23:00:00,0.01228628,1523.24070812,buy,buy,BUSD
2023-06-18 00:00:00,0.01220931,-703042.0,sell,sell,USTC
2023-06-18 01:00:00,0.0122178,-401656.0,sell,buy,USTC
2023-06-18 02:00:00,0.01237147,5614.87825979,buy,buy,BUSD
2023-06-18 03:00:00,0.01227082,-651261.0,sell,sell,USTC
2023-06-18 04:00:00,0.01222471,-155648.0,sell,sell,USTC
2023-06-18 05:00:00,0.012201,12899.153421,buy,sell,BUSD
2023-06-18 06:00:00,0.01214241,-247390.0,sell,sell,USTC
2023-06-18 07:00:00,0.01225818,-830627.0,sell,buy,USTC
2023-06-18 08:00:00,0.01213642,5464.9692439,buy,sell,BUSD
2023-06-18 09:00:00,0.01219594,-939403.0,sell,buy,USTC
2023-06-18 10:00:00,0.01220475,2087.305164,buy,buy,BUSD
2023-06-18 11:00:00,0.01214755,-526984.0,sell,sell,USTC
2023-06-18 12:00:00,0.01215751,-324310.0,sell,buy,USTC
2023-06-18 13:00:00,0.01209,-463286.0,sell,sell,USTC
2023-06-18 14:00:00,0.01218,-711935.0,sell,buy,USTC
2023-06-18 15:00:00,0.01214928,2427.52333824,buy,sell,BUSD
2023-06-18 16:00:00,0.01213396,-103244.0,sell,buy,USTC
2023-06-18 17:00:00,0.01219197,-20295.0,sell,buy,USTC
2023-06-18 18:00:00,0.01196691,-3925593.0,sell,sell,USTC
2023-06-18 19:00:00,0.01193595,-848612.0,sell,sell,USTC
2023-06-18 20:00:00,0.01163062,-2435009.0,sell,sell,USTC
2023-06-18 21:00:00,0.01168,4738.6344,buy,buy,BUSD
2023-06-18 22:00:00,0.01172,3157.4617599999997,buy,buy,BUSD
2023-06-18 23:00:00,0.0117341,-218262.0,sell,buy,USTC
2023-06-19 00:00:00,0.01166477,-471397.0,sell,sell,USTC
2023-06-19 01:00:00,0.011731,-28656.0,sell,buy,USTC
2023-06-19 02:00:00,0.01173864,-416257.0,sell,buy,USTC
2023-06-19 03:00:00,0.01165421,-346812.0,sell,sell,USTC
2023-06-19 04:00:00,0.01165211,-581078.0,sell,buy,USTC
2023-06-19 05:00:00,0.01183518,7563.04691058,buy,buy,BUSD
2023-06-19 06:00:00,0.0117084,-226244.0,sell,sell,USTC
2023-06-19 07:00:00,0.01175916,5413.976059799999,buy,buy,BUSD
2023-06-19 08:00:00,0.01165899,-613220.0,sell,sell,USTC
2023-06-19 09:00:00,0.01164044,-660093.0,sell,sell,USTC
2023-06-19 10:00:00,0.0116395,-581354.0,sell,buy,USTC
2023-06-19 11:00:00,0.01183272,43799.108898,buy,buy,BUSD
2023-06-19 12:00:00,0.01189196,4646.91418156,buy,buy,BUSD
2023-06-19 13:00:00,0.01175787,-1262165.0,sell,sell,USTC
2023-06-19 14:00:00,0.01170532,-413238.0,sell,sell,USTC
2023-06-19 15:00:00,0.01169715,162.5669907,buy,buy,BUSD
2023-06-19 16:00:00,0.01167696,859.86798048,buy,sell,BUSD
2023-06-19 17:00:00,0.01171732,-264849.0,sell,buy,USTC
2023-06-19 18:00:00,0.01180681,16428.78649027,buy,buy,BUSD
2023-06-19 19:00:00,0.0117612,-347293.0,sell,sell,USTC
2023-06-19 20:00:00,0.0118816,2641.2321536000004,buy,buy,BUSD
2023-06-19 21:00:00,0.01185748,-244391.0,sell,sell,USTC
2023-06-19 22:00:00,0.01191554,7621.810907620001,buy,buy,BUSD
2023-06-19 23:00:00,0.01201779,9902.21430177,buy,buy,BUSD
2023-06-20 00:00:00,0.01193849,-888219.0,sell,sell,USTC
2023-06-20 01:00:00,0.01189101,-522092.0,sell,sell,USTC
2023-06-20 02:00:00,0.01198184,2952.30141232,buy,buy,BUSD
2023-06-20 03:00:00,0.011917,-595095.0,sell,sell,USTC
2023-06-20 04:00:00,0.01185981,-101885.0,sell,sell,USTC
2023-06-20 05:00:00,0.01180252,-748649.0,sell,sell,USTC
2023-06-20 06:00:00,0.01177922,-682307.0,sell,sell,USTC
2023-06-20 07:00:00,0.01187933,16015.879016620001,buy,buy,BUSD
2023-06-20 08:00:00,0.01179293,-616360.0,sell,sell,USTC
2023-06-20 09:00:00,0.01177807,-454469.0,sell,sell,USTC
2023-06-20 10:00:00,0.01181081,1133.64878704,buy,buy,BUSD
2023-06-20 11:00:00,0.01194,4325.71872,buy,buy,BUSD
2023-06-20 12:00:00,0.01190398,-75342.0,sell,sell,USTC
2023-06-20 13:00:00,0.01174653,-913618.0,sell,sell,USTC
2023-06-20 14:00:00,0.01176952,-739345.0,sell,buy,USTC
2023-06-20 15:00:00,0.01190951,7866.20753598,buy,buy,BUSD
2023-06-20 16:00:00,0.01199267,1271.42689539,buy,buy,BUSD
2023-06-20 17:00:00,0.01205781,-236712.0,sell,buy,USTC
2023-06-20 18:00:00,0.01211174,707.1802751199999,buy,buy,BUSD
2023-06-20 19:00:00,0.01208762,-575387.0,sell,sell,USTC
2023-06-20 20:00:00,0.01208432,-86026.0,sell,sell,USTC
2023-06-20 21:00:00,0.01198794,-694886.0,sell,sell,USTC
2023-06-20 22:00:00,0.01212801,5885.723253,buy,buy,BUSD
2023-06-20 23:00:00,0.01204001,2726.3759844300002,buy,sell,BUSD
2023-06-21 00:00:00,0.01226329,10625.0370889,buy,buy,BUSD
2023-06-21 01:00:00,0.01225248,-175329.0,sell,sell,USTC
2023-06-21 02:00:00,0.01218301,-431813.0,sell,sell,USTC
2023-06-21 03:00:00,0.01224978,-60826.0,sell,buy,USTC
2023-06-21 04:00:00,0.01218716,-730154.0,sell,sell,USTC
2023-06-21 05:00:00,0.01234141,7401.3286981500005,buy,buy,BUSD
2023-06-21 06:00:00,0.0122529,-383027.0,sell,sell,USTC
2023-06-21 07:00:00,0.01228,-122636.0,sell,buy,USTC
2023-06-21 08:00:00,0.01216341,-1298061.0,sell,sell,USTC
2023-06-21 09:00:00,0.01221451,-254797.0,sell,buy,USTC
2023-06-21 10:00:00,0.01211952,-218979.0,sell,sell,USTC
2023-06-21 11:00:00,0.01218194,2777.6650491,buy,buy,BUSD
2023-06-21 12:00:00,0.01210772,-50546.0,sell,sell,USTC
2023-06-21 13:00:00,0.0122,-263177.0,sell,buy,USTC
2023-06-21 14:00:00,0.01220384,-1027228.0,sell,buy,USTC
2023-06-21 15:00:00,0.01239976,19084.85500856,buy,buy,BUSD
