trade_date,side,arb_profit,price,price_impact,mid_price,mkt_price,spread,avg_price,current_base,current_quote,cp_invariant,total_fees_paid_quote,total_volume_base,total_volume_quote,asset_base_pct,hold_portfolio,current_portfolio,trade_pnl,total_pnl,roi,impermanent_loss,mkt_price_ratio,volume_base,volume_quote,fees_paid_quote,trade_pnl_pct,fees_pnl_pct,total_arb_profit,asset_quote_pct
2023-03-02 00:00:00,sell,0.0,9.69452108873255e-05,0.004888372541075696,9.647130658043506e-05,9.518614718614719e-05,-1.2851593942878742e-06,9.690177699688556e-05,307165484.18907136,29632.65559613168,9102129003993.783,8.010234613696202,-1724365.6904616067,167.0940995981912,0.5,59264.56890384648,59265.31119226336,0.7422884168845485,8.75252303058075,0.0001476855934745976,-6.132784865497953e-07,0.9977874500862084,1501539.3184761447,-147.03742008614225,1.4703742008614231,1.2524994792231947e-05,0.00013516059868236567,0.0,0.5
2023-03-02 04:00:00,sell,0.0,9.639932461192516e-05,0.0007461489956071697,9.632739635268878e-05,9.521403264215601e-05,-1.1133637105327618e-06,9.682947383330678e-05,307394846.5450758,29610.545219921456,9102129003993.783,8.233571747132814,-1495003.3344572026,144.7603862545301,0.5000000000000001,59220.33983233524,59221.09043984291,0.750607507674431,8.984179254807245,0.00015170766125698152,-4.6180214563484867e-07,0.9980797589869052,229362.35600440414,-22.333713343661117,0.22333713343661188,1.267482607832972e-05,0.0001390328351786518,0.0,0.4999999999999999
2023-03-02 17:00:00,sell,0.0,9.627604052754757e-05,0.0005331383083704847,9.622471208216409e-05,9.768366869443144e-05,1.458956612267358e-06,9.677785033142689e-05,307558817.932993,29594.758703932977,9102129003993.783,8.393031504592187,-1331031.9465399678,128.8144105085928,0.5,59188.781163185326,59189.51740786595,0.7362446806218941,9.129276185214081,0.00015423997598538786,-7.011811459578521e-05,1.0239676841954115,163971.3879172348,-15.94597574593729,0.15945975745937346,1.2438922818701815e-05,0.00014180105316668603,0.0,0.5
2023-03-02 18:00:00,sell,0.0,9.613629044601551e-05,0.000918907775718546,9.604795006119594e-05,9.716530849825378e-05,1.1173584370578358e-06,9.668892041224002e-05,307841696.061194,29567.56385003942,9102129003993.783,8.667726998466502,-1048153.8183389609,101.34486112116127,0.5000000000000001,59134.45586455795,59135.12770007884,0.6718355208868161,9.339562519353318,0.00015793774344934752,-4.215454853218059e-05,1.0185339807242666,282878.1282010069,-27.469549387431528,0.27469549387431513,1.1361151651172604e-05,0.00014657659179817493,0.0,0.4999999999999999
2023-03-02 20:00:00,buy,0.0,9.633442617637386e-05,-0.002982636433108543,9.662175674565011e-05,9.716258558663108e-05,5.408288409809747e-07,9.697730830893948e-05,306926246.6556416,29655.75314321681,9102129003993.781,9.558527939652274,-1963603.2238913444,190.42495523973844,0.49999999999999994,59310.80812423768,59311.50628643362,0.6981621959421318,10.256690135594406,0.0001729312154052906,-4.202599580616084e-05,1.0185054378414506,-915449.4055523835,89.08009411857716,0.8908009411857716,1.1771247400300116e-05,0.00016115996800499048,0.0,0.5
2023-03-02 22:00:00,buy,0.0,9.663730180955652e-05,-0.00016088575109776785,9.665284937444218e-05,9.717439038483764e-05,5.215410103954631e-07,9.699291057602621e-05,306876874.5391869,29660.524331335622,9102129003993.781,9.606721759034212,-2012975.3403460698,195.24433717793227,0.5,59320.36412785825,59321.048662671245,0.684534812993661,10.291256572027873,0.00017348606542343955,-4.258471096585392e-05,1.0186291814727406,-49372.11645472539,4.819381938193828,0.048193819381937786,1.1539625945623405e-05,0.00016194643947781614,0.0,0.5
2023-03-02 23:00:00,buy,0.0,9.682542963539744e-05,-0.0017855682690395517,9.699831805019054e-05,9.759369063381497e-05,5.953725836244382e-07,9.716609803947256e-05,306329901.587055,29713.48522242473,9102129003993.781,10.141680254883797,-2559948.292477928,248.74018676289074,0.5,59426.54093675238,59426.97044484946,0.42950809707690496,10.571188351960702,0.0001778866510708003,-6.476820233014546e-05,1.023024490439595,-546972.9521318583,53.49584958495848,0.534958495849585,7.227546653506723e-06,0.00017065910441729358,0.0,0.5
2023-03-03 02:00:00,sell,0.26593660896045856,9.577805263786812e-05,0.012580273935172817,9.457313849870635e-05,9.45493478684057e-05,-2.3790630300645648e-08,9.594372190892412e-05,310232714.1142646,29339.681438757918,9102129003993.781,13.917476049498056,1342864.2347316672,-128.83939269853528,0.5,58681.203384958135,58679.362877515836,-1.8405074422989856,12.07696860719907,0.00020580642370218984,-9.962498000559705e-06,0.9911122101878718,3902812.5272095953,-377.579579461426,3.7757957946142593,-3.136451429301749e-05,0.00023717093799520734,0.26593660896045856,0.5
2023-03-03 02:00:00,sell,0.0,9.204685280016908e-05,0.026712507786466475,8.958805052802482e-05,9.45493478684057e-05,4.961297340380882e-06,9.338082449036941e-05,318747252.5807425,28555.94496987265,9102129003993.78,21.83400603823814,9857402.701209562,-920.4923915725435,0.5,57149.27684004679,57111.88993974529,-37.38690030149883,-15.552894263260686,-0.00027214507554997004,-9.962498000559705e-06,0.9911122101878718,8514538.466477895,-791.6529988740083,7.916529988740084,-0.0006541972596808141,0.0003820521841308441,0.26593660896045856,0.5
2023-03-03 03:00:00,buy,29.56486638410775,9.30235481762324e-05,-0.03834772191111459,9.65907893328797e-05,9.666214733036349e-05,7.135799748378272e-08,9.696176637975678e-05,306975443.6346981,29651.00040648641,9102129003993.78,32.89517206463978,-1914406.2448348124,185.62421106762054,0.5,59301.2906121976,59302.00081297282,0.7102007752255304,33.60537283986531,0.0005666887262138788,-2.1688826680077433e-05,1.0132596008535293,-11771808.946044374,1106.116602640164,11.06116602640164,1.197614365376814e-05,0.0005547125825601108,29.830802993068207,0.5
2023-03-03 03:00:00,sell,0.0,9.609853150989069e-05,0.005096322603727267,9.560878239157186e-05,9.666214733036349e-05,1.053364938791634e-06,9.646761793805874e-05,308547903.2885602,29499.88934289171,9102129003993.78,34.42154644438424,-341946.59097268456,32.98677309317458,0.5,58999.485009896096,58999.77868578342,0.2936758873256622,34.7152223317099,0.0005883987347667026,-2.1688826680077433e-05,1.0132596008535293,1572459.6538621278,-152.63743797444596,1.5263743797444604,4.977600860014343e-06,0.0005834211339066883,29.830802993068207,0.5
2023-03-03 04:00:00,sell,0.0,9.459855925520616e-05,0.010566216942584486,9.359901035565974e-05,9.68646232439336e-05,3.265612888273854e-06,9.54483201589903e-05,311842903.0542366,29188.187112312487,9102129003993.781,37.570053823972366,2953053.174703665,-281.86396486563814,0.5,58381.83533481071,58376.374224624975,-5.461110185737198,32.10894363823517,0.0005499817443918196,-2.9126620244013246e-05,1.0153820517718324,3294999.7656763494,-314.8507379588127,3.148507379588125,-9.354125567342279e-05,0.0006435230000652424,29.830802993068207,0.5
2023-03-03 08:00:00,buy,1.6075718888378225,9.503945098923428e-05,-0.015389485723204928,9.65020592633743e-05,9.653131364562118e-05,2.925438224688447e-08,9.691722071938116e-05,307116537.4852473,29637.37830116365,9102129003993.781,42.1073385598427,-1773312.3942856397,171.86450872139562,0.5,59274.020391371734,59274.7566023273,0.7362109555688221,42.843549515411524,0.0007228048516453944,-1.7457974461176917e-05,1.0118881385920184,-4726365.568989305,453.72847358703376,4.537284735870337,1.2420466010366815e-05,0.0007103843856350275,31.43837488190603,0.5
2023-03-03 08:00:00,sell,0.0,9.6155995544907e-05,0.0035860759978480527,9.581117283723424e-05,9.653131364562118e-05,7.201408083869432e-07,9.656966820038149e-05,308221844.443619,29531.096410198705,9102129003993.781,43.18089301403407,-668005.4359139276,64.5090633022592,0.5000000000000001,59061.68614137171,59062.19282039741,0.5066790256969398,43.68757203973101,0.0007396939521022005,-1.7457974461176917e-05,1.0118881385920184,1105306.9583717121,-107.35544541913643,1.0735544541913669,8.57881071129833e-06,0.0007311151413909022,31.43837488190603,0.4999999999999999
2023-03-03 10:00:00,buy,0.0,9.588593309401223e-05,-0.0007802874608893471,9.59607516852812e-05,9.710172622460029e-05,1.140974539319095e-06,9.66450203015804e-05,307981530.31732684,29554.139154433902,9102129003993.781,43.41364800630879,-908319.5622061028,87.78456252973142,0.5,59107.65677429782,59108.278308867804,0.6215345699820318,44.03518257629082,0.0007449996325254249,-3.9203050759550884e-05,1.0178674804343102,-240314.12629217515,23.275499227472224,0.23275499227472096,1.0515297068116864e-05,0.0007344843354573081,31.43837488190603,0.5
2023-03-03 11:00:00,sell,0.0,9.585625154426765e-05,0.0010889883538665291,9.575186520269069e-05,9.666496945010183e-05,9.131042474111418e-07,9.653977500001298e-05,308317284.2491699,29521.95504108618,9102129003993.781,43.73874006032617,-572565.6303630891,55.275357127993225,0.5,59043.45895210259,59043.91008217237,0.45113006977771875,44.18987013010389,0.0007484295621290027,-2.1785073169189317e-05,1.013289183684023,335753.9318430136,-32.50920540173819,0.3250920540173823,7.64064432850531e-06,0.0007407889178004974,31.43837488190603,0.5
2023-03-03 13:00:00,sell,0.0,9.549430523214794e-05,0.002689868964928641,9.523743806417656e-05,9.647551914650409e-05,1.2380810823275288e-06,9.628009565535783e-05,309148854.1575114,29442.544850437145,9102129003993.781,44.54086319819523,259004.27797845565,-24.9369566589126,0.5,58885.359753650875,58885.08970087429,-0.27005277658463456,44.2708104216106,0.0007518135340739906,-1.5791623745764483e-05,1.0113032735391867,831569.9083415448,-80.21231378690582,0.8021231378690601,-4.586076704199661e-06,0.0007563996107781903,31.43837488190603,0.5
2023-03-03 14:00:00,buy,0.0,9.528978000695746e-05,-0.0005495941915786134,9.534215071656608e-05,9.686843612755395e-05,1.5262854109878652e-06,9.63330106366928e-05,308979041.07121915,29458.72630207224,9102129003993.781,44.70431220461033,89191.19168616299,-8.592056017402445,0.5,58917.54098012154,58917.45260414448,-0.08837597706587985,44.61593622754445,0.0007572606644020942,-2.927702222865758e-05,1.0154220202707946,-169813.08629229266,16.344900641510154,0.16344900641509952,-1.499994324197906e-06,0.0007587606587262921,31.43837488190603,0.5
2023-03-03 15:00:00,sell,0.0,9.532453628203446e-05,0.00018474970827949354,9.530692510176447e-05,9.605086587002363e-05,7.439407682591686e-07,9.631521314108107e-05,309036135.40708345,29453.283810981644,9102129003993.783,44.75928686209109,146285.52755045978,-14.08952176547802,0.5,58906.715119911045,58906.56762196329,-0.14749794775707414,44.611788914334014,0.0007573294288014847,-5.8284963866395145e-06,1.0068518515367648,57094.335864296794,-5.497465748075575,0.054974657480755695,-2.5039241698815828e-06,0.0007598333529713662,31.43837488190603,0.5
2023-03-03 17:00:00,sell,0.0,9.507024188496629e-05,0.002483379004678363,9.483414644229947e-05,9.578485599847416e-05,9.5070955617469e-07,9.607602596293684e-05,309805499.88102186,29380.140144346617,9102129003993.781,45.49811177759641,915650.0014888931,-87.97201331601005,0.5,58761.41741567816,58760.28028869323,-1.1371269849259988,44.36098479267041,0.0007549338791278788,-2.0555504482988596e-06,1.0040634067968799,769364.4739384332,-73.88249155053202,0.7388249155053188,-1.9351592166029023e-05,0.0007742854712939079,31.43837488190603,0.5
2023-03-03 19:00:00,buy,0.0,9.489478110018082e-05,-0.000639375796124712,9.495545452639484e-05,9.565605095541401e-05,7.005964290191728e-07,9.613745464852533e-05,309607544.31089187,29398.925094841667,9102129003993.781,45.68785875229388,717694.4313588757,-68.99731584626309,0.5,58798.69850458886,58797.85018968333,-0.8483149055246031,44.839543846769274,0.0007625941557748908,-9.176972172175724e-07,1.002713209743291,-197955.57013001735,18.974697469746957,0.1897469746974707,-1.4427443584629643e-05,0.0007770215993595205,31.43837488190603,0.5
2023-03-04 01:00:00,sell,0.0,9.475099635296672e-05,0.002153200934563252,9.454697841906875e-05,9.580082461148112e-05,1.2538461924123742e-06,9.593045139132975e-05,310275630.0875686,29335.6233018523,9102129003993.781,46.3272708026915,1385780.2080355966,-132.93852088602563,0.5,58673.163793167914,58671.24660370461,-1.9171894633036572,44.410081339387844,0.0007569061981375392,-2.228022208949909e-06,1.0042307975582947,668085.7766767209,-63.941205039762536,0.6394120503976239,-3.2675747127972345e-05,0.0007895819452655115,31.43837488190603,0.5
2023-03-04 02:00:00,sell,0.0,9.442527744869555e-05,0.001287201055054057,9.430373313193981e-05,9.565935811884334e-05,1.3556249869035283e-06,9.580696961308706e-05,310675531.96008706,29297.86245658749,9102129003993.781,46.70869348213405,1785682.0805541005,-171.08078883028077,0.5,58598.40921562219,58595.72491317497,-2.684302447218215,44.02439103491584,0.0007512898664692598,-9.412657114848955e-07,1.0027478770374583,399901.8725185038,-38.14226794425514,0.3814226794425508,-4.5808452535646426e-05,0.0007970983190049062,31.43837488190603,0.5
2023-03-04 07:00:00,sell,0.0,9.388461744984257e-05,0.0044443169764112915,9.346736445068638e-05,9.644364845848791e-05,2.976284007801536e-06,9.538117307157716e-05,312062436.3436293,29167.653469099118,9102129003993.781,48.02393577999638,3172586.4640963143,-302.6050186165136,0.5,58341.37866152375,58335.306938198235,-6.071723325512721,41.95221245448366,0.0007190816092618535,-1.4876866982538317e-05,1.0109691894999833,1386904.3835422138,-131.5242297862328,1.3152422978623264,-0.0001040723319333733,0.0008231539411952268,31.43837488190603,0.5
2023-03-04 08:00:00,buy,1.824573138947434,9.494132357943608e-05,-0.01576977309044989,9.643852670919076e-05,9.646847309618595e-05,2.994638699518816e-08,9.688531252801712e-05,307217683.19034386,29627.62074588768,9102129003993.781,52.67006988897178,-1672166.689189109,162.0083922810265,0.5,59254.49439141192,59255.24149177536,0.7471003634418594,53.41717025241364,0.0009014872340241533,-1.558706359183759e-05,1.0112294134157553,-4844753.153285423,464.61341089754006,4.646134108975403,1.2608332433094573e-05,0.0008888789015910588,33.262948020853464,0.5
2023-03-04 08:00:00,buy,0.0,9.660938984985606e-05,-0.001771731137914772,9.6780555714068e-05,9.646847309618595e-05,-3.120826178820517e-07,9.705696725302957e-05,306674338.7152426,29680.112924105502,9102129003993.781,53.20029391137402,-2215511.164290356,215.0307945212505,0.49999999999999994,59359.61345536049,59360.225848211005,0.6123928505112417,53.81268676188526,0.0009065538609403745,-1.558706359183759e-05,1.0112294134157553,-543344.475101247,53.02240224022401,0.530224022402237,1.0316658328170756e-05,0.0008962372026122037,33.262948020853464,0.5
2023-03-04 09:00:00,buy,0.0,9.697536293689566e-05,-0.0020128756379867055,9.717056228243626e-05,9.728707029245768e-05,1.1650801002141607e-07,9.725233085791004e-05,306058281.45669436,29739.855300343126,9102129003993.78,53.8037522572086,-2831568.4228385873,275.3766291047088,0.5,59479.47906736996,59479.71060068625,0.23153331629146123,54.03528557350006,0.0009084693817223334,-4.8099817689717383e-05,1.0198103470207092,-616057.2585482313,60.3458345834583,0.6034583458345821,3.892658777815e-06,0.0009045767229445184,33.262948020853464,0.5
2023-03-04 12:00:00,sell,0.0,9.665833956322051e-05,0.005271377536407789,9.614881696334046e-05,9.666474617502081e-05,5.159292116803561e-07,9.673967710566247e-05,307680179.8451279,29583.085295176876,9102129003993.78,55.387287662928294,-1209670.034405042,117.02308853273937,0.5,59165.45584454506,59166.17059035375,0.7147458086910774,56.10203347161937,0.0009482227876182563,-2.1777450864068904e-05,1.0132868432061242,1621898.3884335454,-158.35354057196943,1.5835354057196938,1.2080458072849879e-05,0.0009361423295454064,33.262948020853464,0.5
2023-03-04 15:00:00,sell,0.0,9.609192136456792e-05,0.0005917451776263938,9.603505943349155e-05,9.635168235142454e-05,3.166229179329895e-07,9.668243186825006e-05,307862355.90961015,29565.579647114137,9102129003993.78,55.56411239083474,-1027493.9699227577,99.3406157420948,0.5,59130.494122955264,59131.15929422827,0.6651712730090367,56.22928366384377,0.000950935460591979,-1.2388710006638881e-05,1.010005156075228,182176.06448228424,-17.682472790644567,0.17682472790644255,1.124920876909784e-05,0.0009396862518228811,33.262948020853464,0.5
2023-03-04 16:00:00,sell,0.0,9.548838887150319e-05,0.005692406140144612,9.494483018037853e-05,9.655461102524472e-05,1.6097808448661875e-06,9.613207619943854e-05,309624866.40024835,29397.280359993973,9102129003993.78,57.264105190028324,735016.5207154478,-70.65866417726363,0.5,58795.4333654261,58794.560719987945,-0.8726454381539952,56.39145975187433,0.0009591129195594059,-1.8178202735752436e-05,1.0121323530464894,1762510.4906382055,-169.99927991935843,1.6999927991935877,-1.4842061503830044e-05,0.0009739549810632359,33.262948020853464,0.5
2023-03-04 17:00:00,sell,0.0,9.494065310126969e-05,4.399480309679998e-05,9.493647620593058e-05,9.625902992776057e-05,1.3225537218299966e-06,9.612784688767483e-05,309638488.8845981,29395.987032432946,9102129003993.777,57.277169104786175,748639.0050651964,-71.96505565304842,0.5,58792.86597142773,58791.97406486589,-0.8919065618392779,56.3852625429469,0.000959049395046486,-1.0109994995510796e-05,1.009033928346353,13622.484349748585,-1.3063914757847925,0.013063914757850625,-1.5170319512451192e-05,0.0009742197145589372,33.262948020853464,0.5
2023-03-04 18:00:00,sell,0.0,9.464263117821694e-05,0.0030951752103821817,9.43496956523488e-05,9.585729981257674e-05,1.5076041602279472e-06,9.58303143589609e-05,310599849.8401718,29305.001302085446,9102129003993.78,58.19621688607406,1709999.9606389091,-163.86983378183743,0.5,58612.53446210093,58610.00260417089,-2.5318579300364945,55.66435895603757,0.0009497005967559778,-2.893455470887041e-06,1.0048227980600495,961360.9555737127,-91.904778128789,0.9190477812878868,-4.3196527044460135e-05,0.000992897123800438,33.262948020853464,0.5
2023-03-04 23:00:00,sell,0.0,9.416647076199099e-05,0.0019419764853607975,9.398360169006179e-05,9.613762193514368e-05,2.15402024508189e-06,9.56442141418911e-05,311204201.08081627,29248.09167865333,9102129003993.78,58.77106156720655,2314351.2012833357,-221.35430189508628,0.5,58500.02659772942,58496.18335730666,-3.843240422756935,54.92782114444962,0.0009389366866814646,-7.471592058827525e-06,1.0077612707700734,604351.2406444266,-57.48446811324885,0.5748446811324897,-6.569638761337083e-05,0.0010046330742948355,33.262948020853464,0.5
2023-03-05 00:00:00,buy,0.0,9.404144407142003e-05,-0.0006154518481745311,9.40993220519788e-05,9.616468891365633e-05,2.065366861677526e-06,9.570307855025193e-05,311012787.6858291,29266.09247073254,9102129003993.781,58.95288774982481,2122937.806296151,-203.17168363326007,0.5,58535.58961676735,58532.18494146508,-3.404675302270334,55.54821244755448,0.0009489647718802999,-8.025589845028769e-06,1.0080449999919199,-191413.39498718455,18.182618261826207,0.18182618261825922,-5.816419249486939e-05,0.0010071289643751693,33.262948020853464,0.5
2023-03-05 01:00:00,buy,0.0,9.411645228900833e-05,-0.00018204421302917627,9.41335856444984e-05,9.617549990293148e-05,2.041914258433069e-06,9.57205007418711e-05,310956179.9127703,29271.420193504815,9102129003993.78,59.00670313136297,2066330.0332373327,-197.79014547944465,0.5,58546.119477335524,58542.84038700963,-3.279090325893776,55.72761280546919,0.0009518583520645217,-8.252357055926751e-06,1.0081583260350537,-56607.77305881842,5.381538153815427,0.05381538153815768,-5.60086706884678e-05,0.0010078670227529896,33.262948020853464,0.5
2023-03-05 03:00:00,sell,0.0,9.392814481044163e-05,0.0021824392712781067,9.372315233852902e-05,9.585421412300685e-05,2.1310617844778266e-06,9.551159656198566e-05,311636307.2280208,29207.537096548425,9102129003993.78,59.651986939003265,2746457.348487869,-262.3185262434742,0.5,58419.986078876726,58415.07419309685,-4.911885779874865,54.7401011591284,0.0009370098288832205,-2.854865846835253e-06,1.0047904523625009,680127.3152505362,-64.52838076402955,0.6452838076402969,-8.407885912952803e-05,0.0010210886880127484,33.262948020853464,0.5
2023-03-05 07:00:00,buy,0.08391393908159807,9.48584852316375e-05,-0.012113686584160538,9.600757119158178e-05,9.603055428608735e-05,2.2983094505576508e-08,9.666859410789067e-05,307906425.2947509,29561.348046831255,9102129003993.78,63.2258349216581,-983424.5847819718,95.06627202200934,0.5,59122.0460274755,59122.69609366251,0.6500661870086333,63.87590110866673,0.0010804074858806814,-5.47305283449262e-06,1.0066389356436216,-3729881.9332698407,357.38479826548354,3.573847982654833,1.0995326290070055e-05,0.0010694121595906114,33.34686195993506,0.5
2023-03-05 07:00:00,buy,0.0,9.607647955136142e-05,-0.0007177388087668771,9.614543736934512e-05,9.603055428608735e-05,-1.1488308325777001e-07,9.673797690947079e-05,307685587.40777016,29582.565373563928,9102129003993.78,63.44015135330126,-1204262.4717627366,116.49791518632583,0.5000000000000001,59164.41717399665,59165.130747127856,0.7135731312082498,64.15372448450951,0.0010843295269154737,-5.47305283449262e-06,1.0066389356436216,-220837.8869807648,21.431643164316483,0.21431643164316228,1.206084949860492e-05,0.0010722686774168688,33.34686195993506,0.4999999999999999
2023-03-05 10:00:00,sell,0.0,9.568874091342655e-05,0.004750058540626915,9.523421379240891e-05,9.571921150217944e-05,4.849977097705311e-07,9.627846585604787e-05,309154087.4210944,29442.04645625758,9102129003993.78,64.85953435639567,264237.5415615074,-25.440385123115618,0.5,58884.36884311323,58884.09291251516,-0.27593059807259124,64.58360375832308,0.001096786889749883,-1.4192787135547391e-06,1.0033752892870704,1468500.013324244,-141.93830030944144,1.41938300309441,-4.685973603754818e-06,0.0011014728633536378,33.34686195993506,0.5
2023-03-05 11:00:00,sell,0.0,9.469112226933949e-05,0.005702693406523522,9.41511278307178e-05,9.557245952798908e-05,1.4213316972712788e-06,9.572941928362119e-05,310927209.97130656,29274.147492056916,9102129003993.777,66.5554834897357,2037360.0917736718,-195.03529845711876,0.5000000000000001,58551.510532133165,58548.29498411383,-3.2155480193323456,63.33993547040336,0.001081781407426582,-4.210308063301582e-07,1.0018369637801439,1773122.5502121644,-169.59491333400314,1.6959491333400365,-5.4918276063392894e-05,0.001136699683489975,33.34686195993506,0.4999999999999999
2023-03-05 12:00:00,sell,0.0,9.372826919648616e-05,0.004491275292972988,9.330730973679084e-05,9.575021118981092e-05,2.442901453020074e-06,9.529947210798206e-05,312329969.84814054,29142.669236702994,9102129003993.78,67.88354667512888,3440119.968607639,-327.8416169964358,0.5,58292.19175095983,58285.33847340599,-6.853277553840599,61.030269121288285,0.0010469715975344738,-1.7051609660923006e-06,1.0037002430769826,1402759.8768339672,-132.80631853931703,1.3280631853931766,-0.00011756767669878794,0.0011645392742332618,33.34686195993506,0.5
