trade_date,price,quantity,direction,direction_price,asset_unit
2023-03-01 00:00:00,0.00016187,-282146549.77999985,sell,sell,LUNC
2023-03-01 01:00:00,0.00016234,-371369313.19,sell,buy,LUNC
2023-03-01 02:00:00,0.00016505,149643.32494771603,buy,buy,BUSD
2023-03-01 03:00:00,0.00016486,-412913772.5799999,sell,sell,LUNC
2023-03-01 04:00:00,0.00016498,2552.818305516613,buy,buy,BUSD
2023-03-01 05:00:00,0.00016431,-399969083.1899997,sell,sell,LUNC
2023-03-01 06:00:00,0.00016425,-195763966.77000034,sell,sell,LUNC
2023-03-01 07:00:00,0.00016415,-447128847.36,sell,sell,LUNC
2023-03-01 08:00:00,0.00016468,173501.3425895072,buy,buy,BUSD
2023-03-01 09:00:00,0.00016483,9739.057471216112,buy,buy,BUSD
2023-03-01 10:00:00,0.00016597,57483.52405342052,buy,buy,BUSD
2023-03-01 11:00:00,0.00016542,-253809691.82999992,sell,sell,LUNC
2023-03-01 12:00:00,0.00016467,-551756146.21,sell,sell,LUNC
2023-03-01 13:00:00,0.00016441,-264695082.39999962,sell,sell,LUNC
2023-03-01 14:00:00,0.00016469,30088.212823642858,buy,buy,BUSD
2023-03-01 15:00:00,0.00016486,23031.338288819392,buy,buy,BUSD
2023-03-01 16:00:00,0.00016498,-116670176.37000036,sell,buy,LUNC
2023-03-01 17:00:00,0.00016474,38557.37752278979,buy,sell,BUSD
2023-03-01 18:00:00,0.0001645,-564595596.2999997,sell,sell,LUNC
2023-03-01 19:00:00,0.00016381,-724752061.9399997,sell,sell,LUNC
2023-03-01 20:00:00,0.00016441,112180.03402144287,buy,buy,BUSD
2023-03-01 21:00:00,0.00016497,32145.134690213967,buy,buy,BUSD
2023-03-01 22:00:00,0.00016496,5944.756948395181,buy,sell,BUSD
2023-03-01 23:00:00,0.00016541,38394.29247626209,buy,buy,BUSD
2023-03-02 00:00:00,0.00016491,-214696438.05999994,sell,sell,LUNC
2023-03-02 01:00:00,0.00016405,-692526609.4900001,sell,sell,LUNC
2023-03-02 02:00:00,0.00016359,-635672915.32,sell,sell,LUNC
2023-03-02 03:00:00,0.00016371,40444.29484912352,buy,buy,BUSD
2023-03-02 04:00:00,0.00016393,-13543522.099999905,sell,buy,LUNC
2023-03-02 05:00:00,0.00016294,-195388477.9000001,sell,sell,LUNC
2023-03-02 06:00:00,0.0001633,17322.78210505004,buy,buy,BUSD
2023-03-02 07:00:00,0.00016408,-218971108.3000002,sell,buy,LUNC
2023-03-02 08:00:00,0.00017787,2146092.426639592,buy,buy,BUSD
2023-03-02 09:00:00,0.00017159,-2661156770.8899994,sell,sell,LUNC
2023-03-02 10:00:00,0.00017433,-351261100.66999817,sell,buy,LUNC
2023-03-02 11:00:00,0.00017291,-1499813059.42,sell,sell,LUNC
2023-03-02 12:00:00,0.00017035,-1371916767.9400024,sell,sell,LUNC
2023-03-02 13:00:00,0.00016954,-570514689.0700006,sell,sell,LUNC
2023-03-02 14:00:00,0.00017145,-347123352.09000015,sell,buy,LUNC
2023-03-02 15:00:00,0.0001709,7708.971200128013,buy,sell,BUSD
2023-03-02 16:00:00,0.00016702,-1753629039.3799992,sell,sell,LUNC
2023-03-02 17:00:00,0.000167,-643647377.3799996,sell,sell,LUNC
2023-03-02 18:00:00,0.00016693,-70524837.42000008,sell,sell,LUNC
2023-03-02 19:00:00,0.00016767,-134203373.02000046,sell,buy,LUNC
2023-03-02 20:00:00,0.00016745,15350.528214053551,buy,sell,BUSD
2023-03-02 21:00:00,0.00016792,50482.27627581924,buy,buy,BUSD
2023-03-02 22:00:00,0.00016817,42116.3974682491,buy,buy,BUSD
2023-03-02 23:00:00,0.00016953,91173.16148184717,buy,buy,BUSD
2023-03-03 00:00:00,0.00016896,-448515031.6500001,sell,sell,LUNC
2023-03-03 01:00:00,0.00013713,-15560593408.36,sell,sell,LUNC
2023-03-03 02:00:00,0.00014571,-1293555249.369995,sell,buy,LUNC
2023-03-03 03:00:00,0.00014972,-1945564709.6100006,sell,buy,LUNC
2023-03-03 04:00:00,0.00015169,-188725933.6100006,sell,buy,LUNC
2023-03-03 05:00:00,0.0001508,-339354420.59000015,sell,sell,LUNC
2023-03-03 06:00:00,0.00015127,26644.74069714659,buy,buy,BUSD
2023-03-03 07:00:00,0.00015412,67287.44540270041,buy,buy,BUSD
2023-03-03 08:00:00,0.00015167,-87935353.98999977,sell,sell,LUNC
2023-03-03 09:00:00,0.00015208,-824032814.4399996,sell,buy,LUNC
2023-03-03 10:00:00,0.00015244,3653.655221658493,buy,buy,BUSD
2023-03-03 11:00:00,0.00015188,-527222745.1899998,sell,sell,LUNC
2023-03-03 12:00:00,0.00015104,-1547874627.6500006,sell,sell,LUNC
2023-03-03 13:00:00,0.00015192,-3029062.9200000763,sell,buy,LUNC
2023-03-03 14:00:00,0.00015219,2567.690545053681,buy,buy,BUSD
2023-03-03 15:00:00,0.00015031,-1008876542.4099998,sell,sell,LUNC
2023-03-03 16:00:00,0.00015085,178432.13282891145,buy,buy,BUSD
2023-03-03 17:00:00,0.00015066,-310014711.0,sell,sell,LUNC
2023-03-03 18:00:00,0.00014951,-798389490.5200005,sell,sell,LUNC
2023-03-03 19:00:00,0.00015018,34901.05878625561,buy,buy,BUSD
2023-03-03 20:00:00,0.0001499,-174786616.3800001,sell,sell,LUNC
2023-03-03 21:00:00,0.00014951,-166546757.97000027,sell,sell,LUNC
2023-03-03 22:00:00,0.00015049,56805.53641483223,buy,buy,BUSD
2023-03-03 23:00:00,0.00015135,75748.78656215858,buy,buy,BUSD
2023-03-04 00:00:00,0.00015148,55884.57948105202,buy,buy,BUSD
2023-03-04 01:00:00,0.00015103,-448926233.41999996,sell,sell,LUNC
2023-03-04 02:00:00,0.00015052,-152806612.63999987,sell,sell,LUNC
2023-03-04 03:00:00,0.00015101,622.2040551278942,buy,buy,BUSD
2023-03-04 04:00:00,0.00015,-88947967.57000017,sell,sell,LUNC
2023-03-04 05:00:00,0.00014919,-416503344.15999985,sell,sell,LUNC
2023-03-04 06:00:00,0.0001506,50022.15701069397,buy,buy,BUSD
2023-03-04 07:00:00,0.00015078,-191118683.4899999,sell,buy,LUNC
2023-03-04 08:00:00,0.00015024,27166.375459910407,buy,sell,BUSD
2023-03-04 09:00:00,0.00015169,164841.59227378925,buy,buy,BUSD
2023-03-04 10:00:00,0.00015056,-720671901.9500002,sell,sell,LUNC
2023-03-04 11:00:00,0.00015111,-63747308.7900002,sell,buy,LUNC
2023-03-04 12:00:00,0.000151,-112467626.28999996,sell,sell,LUNC
2023-03-04 13:00:00,0.0001506,-41712580.48000002,sell,sell,LUNC
2023-03-04 14:00:00,0.0001502,-152597763.28999996,sell,sell,LUNC
2023-03-04 15:00:00,0.00014948,-644245669.1300001,sell,sell,LUNC
2023-03-04 16:00:00,0.00014993,-126509154.80000019,sell,buy,LUNC
2023-03-04 17:00:00,0.00014924,-570559535.4499998,sell,sell,LUNC
2023-03-04 18:00:00,0.00014832,-291343089.0300007,sell,sell,LUNC
2023-03-04 19:00:00,0.00014611,-715242546.6500006,sell,sell,LUNC
2023-03-04 20:00:00,0.00014401,-664322781.7999992,sell,sell,LUNC
2023-03-04 21:00:00,0.00014281,-2015626777.9099998,sell,sell,LUNC
2023-03-04 22:00:00,0.00014516,8756.224674909661,buy,buy,BUSD
2023-03-04 23:00:00,0.00014586,-492850153.3499999,sell,buy,LUNC
2023-03-05 00:00:00,0.00014668,50213.42432247403,buy,buy,BUSD
2023-03-05 01:00:00,0.00014862,101130.59694497877,buy,buy,BUSD
2023-03-05 02:00:00,0.00014721,-209869016.76999998,sell,sell,LUNC
2023-03-05 03:00:00,0.00014728,-95436675.75,sell,buy,LUNC
2023-03-05 04:00:00,0.00014831,8494.300829627993,buy,buy,BUSD
2023-03-05 05:00:00,0.00014816,-98072669.25999999,sell,sell,LUNC
2023-03-05 06:00:00,0.00014744,-53828706.17999995,sell,sell,LUNC
2023-03-05 07:00:00,0.00014709,81585.5064407754,buy,sell,BUSD
2023-03-05 08:00:00,0.00014677,-726853790.0999999,sell,sell,LUNC
2023-03-05 09:00:00,0.00014716,13354.191215305204,buy,buy,BUSD
2023-03-05 10:00:00,0.00014713,-115539480.98000002,sell,sell,LUNC
2023-03-05 11:00:00,0.000147,-381771427.9200001,sell,sell,LUNC
2023-03-05 12:00:00,0.00014735,-229517115.4599998,sell,buy,LUNC
2023-03-05 13:00:00,0.00014733,-237359676.4000001,sell,sell,LUNC
2023-03-05 14:00:00,0.00014668,-808166762.19,sell,sell,LUNC
2023-03-05 15:00:00,0.0001473,72826.69004565907,buy,buy,BUSD
2023-03-05 16:00:00,0.00014684,-185918798.76999998,sell,sell,LUNC
2023-03-05 17:00:00,0.00014646,11099.077559050804,buy,sell,BUSD
2023-03-05 18:00:00,0.00014613,20413.349432610587,buy,sell,BUSD
2023-03-05 19:00:00,0.00014632,104572.87394168794,buy,buy,BUSD
2023-03-05 20:00:00,0.00014683,14830.664271908681,buy,buy,BUSD
2023-03-05 21:00:00,0.00014637,-615608534.5799999,sell,sell,LUNC
2023-03-05 22:00:00,0.0001458,-395738463.13,sell,sell,LUNC
2023-03-05 23:00:00,0.00014465,-485009288.1400002,sell,sell,LUNC
2023-03-06 00:00:00,0.00014518,-199282684.96000004,sell,buy,LUNC
2023-03-06 01:00:00,0.00014422,-542645028.3500004,sell,sell,LUNC
2023-03-06 02:00:00,0.0001439,15355.768112991009,buy,sell,BUSD
2023-03-06 03:00:00,0.00014408,-128113985.38999999,sell,buy,LUNC
2023-03-06 04:00:00,0.00014321,-148735363.68000007,sell,sell,LUNC
2023-03-06 05:00:00,0.00014368,-149993484.26,sell,buy,LUNC
2023-03-06 06:00:00,0.00014448,1737.194373398389,buy,buy,BUSD
2023-03-06 07:00:00,0.00014407,-196022090.75,sell,sell,LUNC
2023-03-06 08:00:00,0.00014461,6418.480074187198,buy,buy,BUSD
2023-03-06 09:00:00,0.00014401,-131760247.48000002,sell,sell,LUNC
2023-03-06 10:00:00,0.00014463,31092.902111142015,buy,buy,BUSD
2023-03-06 11:00:00,0.0001439,-1763478198.7399995,sell,sell,LUNC
2023-03-06 12:00:00,0.00014542,4782.453821756533,buy,buy,BUSD
2023-03-06 13:00:00,0.00014549,97338.1964646308,buy,buy,BUSD
2023-03-06 14:00:00,0.0001463,88707.36212707606,buy,buy,BUSD
2023-03-06 15:00:00,0.00014688,-49594362.880000114,sell,buy,LUNC
2023-03-06 16:00:00,0.00014654,-190651048.92999983,sell,sell,LUNC
2023-03-06 17:00:00,0.00014604,8782.900892204385,buy,sell,BUSD
2023-03-06 18:00:00,0.00014736,94927.22294653917,buy,buy,BUSD
2023-03-06 19:00:00,0.00014595,-897533449.2599998,sell,sell,LUNC
2023-03-06 20:00:00,0.00014548,23512.20868894879,buy,sell,BUSD
2023-03-06 21:00:00,0.00014639,34996.33621463813,buy,buy,BUSD
2023-03-06 22:00:00,0.00014652,-272328649.68000007,sell,buy,LUNC
2023-03-06 23:00:00,0.00014602,-370274242.99,sell,sell,LUNC
2023-03-07 00:00:00,0.00014599,92441.32149603656,buy,sell,BUSD
2023-03-07 01:00:00,0.00014704,105471.03331477124,buy,buy,BUSD
2023-03-07 02:00:00,0.0001469,9501.731532202006,buy,sell,BUSD
2023-03-07 03:00:00,0.00014644,-30351821.580000043,sell,sell,LUNC
2023-03-07 04:00:00,0.00014645,18889.319987473,buy,buy,BUSD
2023-03-07 05:00:00,0.00014643,-255604649.62000006,sell,sell,LUNC
2023-03-07 06:00:00,0.00014585,-492970014.4399998,sell,sell,LUNC
2023-03-07 07:00:00,0.00014549,-442577305.9299998,sell,sell,LUNC
2023-03-07 08:00:00,0.00014544,-401634202.0400002,sell,sell,LUNC
2023-03-07 09:00:00,0.00014451,-589043591.6300001,sell,sell,LUNC
2023-03-07 10:00:00,0.00014456,-164016778.69000006,sell,buy,LUNC
2023-03-07 11:00:00,0.00014344,-620051755.5799999,sell,sell,LUNC
2023-03-07 12:00:00,0.000144,76587.300468,buy,buy,BUSD
2023-03-07 13:00:00,0.00014271,-360686695.0000001,sell,sell,LUNC
2023-03-07 14:00:00,0.0001429,-909348206.72,sell,buy,LUNC
2023-03-07 15:00:00,0.00014275,-776039165.4500008,sell,sell,LUNC
2023-03-07 16:00:00,0.00014125,-348957430.9300003,sell,sell,LUNC
2023-03-07 17:00:00,0.00014271,88573.96967051373,buy,buy,BUSD
2023-03-07 18:00:00,0.00014153,-475654282.0,sell,sell,LUNC
2023-03-07 19:00:00,0.00014024,-296320699.0800004,sell,sell,LUNC
2023-03-07 20:00:00,0.00014042,-328675861.90999985,sell,buy,LUNC
2023-03-07 21:00:00,0.00014033,49376.798340124515,buy,sell,BUSD
2023-03-07 22:00:00,0.00014025,-620920957.2099996,sell,sell,LUNC
2023-03-07 23:00:00,0.00014198,-348083786.6600003,sell,buy,LUNC
2023-03-08 00:00:00,0.00014167,2532.9380372231094,buy,sell,BUSD
2023-03-08 01:00:00,0.0001415,-260223726.28999996,sell,sell,LUNC
2023-03-08 02:00:00,0.0001414,-114772249.79999998,sell,sell,LUNC
2023-03-08 03:00:00,0.00014105,-297328158.54999995,sell,sell,LUNC
2023-03-08 04:00:00,0.00014089,-13788899.710000038,sell,sell,LUNC
2023-03-08 05:00:00,0.00013883,-1038749781.6800003,sell,sell,LUNC
2023-03-08 06:00:00,0.00013991,-79387827.3199997,sell,buy,LUNC
2023-03-08 07:00:00,0.00013891,-872322274.5299999,sell,sell,LUNC
2023-03-08 08:00:00,0.00013872,-189229711.98000002,sell,sell,LUNC
2023-03-08 09:00:00,0.00013954,-389918757.1700001,sell,buy,LUNC
2023-03-08 10:00:00,0.00013919,-107859461.49000025,sell,sell,LUNC
2023-03-08 11:00:00,0.00013892,-78455923.68999958,sell,sell,LUNC
2023-03-08 12:00:00,0.00013729,-1362853927.86,sell,sell,LUNC
2023-03-08 13:00:00,0.00013489,-73961623.53999901,sell,sell,LUNC
2023-03-08 14:00:00,0.00013424,-1671087042.6100006,sell,sell,LUNC
2023-03-08 15:00:00,0.00013635,24257.20177313557,buy,buy,BUSD
2023-03-08 16:00:00,0.00013541,-424540665.47,sell,sell,LUNC
2023-03-08 17:00:00,0.00013405,-504940080.6199999,sell,sell,LUNC
2023-03-08 18:00:00,0.00013306,-307690356.46000004,sell,sell,LUNC
2023-03-08 19:00:00,0.00013242,-1546377994.6900003,sell,sell,LUNC
2023-03-08 20:00:00,0.00013408,15915.822540204792,buy,buy,BUSD
2023-03-08 21:00:00,0.00013274,-125943304.05999947,sell,sell,LUNC
2023-03-08 22:00:00,0.00012956,-2747159094.4699993,sell,sell,LUNC
2023-03-08 23:00:00,0.00013083,4253.168457425975,buy,buy,BUSD
2023-03-09 00:00:00,0.00013143,-490684268.5600002,sell,buy,LUNC
2023-03-09 01:00:00,0.00013194,11515.040122870758,buy,buy,BUSD
2023-03-09 02:00:00,0.00013319,3721.4435256552847,buy,buy,BUSD
2023-03-09 03:00:00,0.00013454,76191.03134939521,buy,buy,BUSD
2023-03-09 04:00:00,0.0001344,-875279535.5300002,sell,sell,LUNC
2023-03-09 05:00:00,0.00013668,78555.01315376395,buy,buy,BUSD
2023-03-09 06:00:00,0.00013598,-694133667.6799994,sell,sell,LUNC
2023-03-09 07:00:00,0.00013448,-634368012.3699999,sell,sell,LUNC
2023-03-09 08:00:00,0.0001346,-467531455.25,sell,buy,LUNC
2023-03-09 09:00:00,0.00013469,-289766547.0499995,sell,buy,LUNC
2023-03-09 10:00:00,0.0001353,37959.04805381699,buy,buy,BUSD
2023-03-09 11:00:00,0.00013521,-109015846.74000025,sell,sell,LUNC
2023-03-09 12:00:00,0.00013434,-575817409.6499997,sell,sell,LUNC
2023-03-09 13:00:00,0.00013578,95204.60068716903,buy,buy,BUSD
2023-03-09 14:00:00,0.00013535,-665355913.21,sell,sell,LUNC
2023-03-09 15:00:00,0.0001342,-759273284.3,sell,sell,LUNC
2023-03-09 16:00:00,0.00013498,55607.720685705644,buy,buy,BUSD
2023-03-09 17:00:00,0.00013715,165504.11840477455,buy,buy,BUSD
2023-03-09 18:00:00,0.00013393,-1168912787.6399994,sell,sell,LUNC
2023-03-09 19:00:00,0.0001322,-1094573967.0900002,sell,sell,LUNC
2023-03-09 20:00:00,0.00012342,-2957834746.9799995,sell,sell,LUNC
2023-03-09 21:00:00,0.00012539,-909994055.4599991,sell,buy,LUNC
2023-03-09 22:00:00,0.00012742,15557.634184174482,buy,buy,BUSD
2023-03-09 23:00:00,0.0001292,-341325540.7199993,sell,buy,LUNC
2023-03-10 00:00:00,0.000126,-372868144.1499996,sell,sell,LUNC
2023-03-10 01:00:00,0.00012659,-1830082246.6900005,sell,buy,LUNC
2023-03-10 02:00:00,0.00012581,7412.052490155673,buy,sell,BUSD
2023-03-10 03:00:00,0.00012515,-218901985.46000004,sell,sell,LUNC
2023-03-10 04:00:00,0.00012434,-155156862.37000036,sell,sell,LUNC
2023-03-10 05:00:00,0.00012591,85280.82689965592,buy,buy,BUSD
2023-03-10 06:00:00,0.00012447,-712667943.8599994,sell,sell,LUNC
2023-03-10 07:00:00,0.00012586,141609.08467792242,buy,buy,BUSD
2023-03-10 08:00:00,0.0001249,-266497538.02999973,sell,sell,LUNC
2023-03-10 09:00:00,0.00012167,-2121716755.1000004,sell,sell,LUNC
2023-03-10 10:00:00,0.00011751,-3600538678.920002,sell,sell,LUNC
2023-03-10 11:00:00,0.00012034,13893.004347475,buy,buy,BUSD
2023-03-10 12:00:00,0.00012178,18858.800948139244,buy,buy,BUSD
2023-03-10 13:00:00,0.00012465,33259.7457607949,buy,buy,BUSD
2023-03-10 14:00:00,0.00012138,34734.44310009656,buy,sell,BUSD
2023-03-10 15:00:00,0.00012316,146440.4303107764,buy,buy,BUSD
2023-03-10 16:00:00,0.00012303,-81843238.6400013,sell,sell,LUNC
2023-03-10 17:00:00,0.00012259,-159300689.57999992,sell,sell,LUNC
2023-03-10 18:00:00,0.00012146,-374736513.9000001,sell,sell,LUNC
2023-03-10 19:00:00,0.00012311,47812.55695134879,buy,buy,BUSD
2023-03-10 20:00:00,0.00012288,1241.1782541311718,buy,sell,BUSD
2023-03-10 21:00:00,0.00012344,-1064209824.8599997,sell,buy,LUNC
2023-03-10 22:00:00,0.00012493,168606.7773674622,buy,buy,BUSD
2023-03-10 23:00:00,0.000125,-621393471.3400002,sell,buy,LUNC
2023-03-11 00:00:00,0.0001251,-201238746.19000006,sell,buy,LUNC
2023-03-11 01:00:00,0.0001271,-581600103.6099997,sell,buy,LUNC
2023-03-11 02:00:00,0.00012569,26212.992673920762,buy,sell,BUSD
2023-03-11 03:00:00,0.00012408,-1081859311.0999997,sell,sell,LUNC
2023-03-11 04:00:00,0.00012353,-965259718.75,sell,sell,LUNC
2023-03-11 05:00:00,0.00012452,-7665871.109999657,sell,buy,LUNC
2023-03-11 06:00:00,0.00012392,-602917733.99,sell,sell,LUNC
2023-03-11 07:00:00,0.00011851,-1718023370.1800003,sell,sell,LUNC
2023-03-11 08:00:00,0.00012003,6777.366975064127,buy,buy,BUSD
2023-03-11 09:00:00,0.00012086,10054.909258059723,buy,buy,BUSD
2023-03-11 10:00:00,0.00012049,32703.119306777426,buy,sell,BUSD
2023-03-11 11:00:00,0.00011971,-480534012.77,sell,sell,LUNC
2023-03-11 12:00:00,0.00011924,-246948145.0,sell,sell,LUNC
2023-03-11 13:00:00,0.00011952,-55198643.85000038,sell,buy,LUNC
2023-03-11 14:00:00,0.00011943,-265586302.10999966,sell,sell,LUNC
2023-03-11 15:00:00,0.0001185,-931038355.8799994,sell,sell,LUNC
2023-03-11 16:00:00,0.00011926,-287721746.4000006,sell,buy,LUNC
2023-03-11 17:00:00,0.00011964,39188.177946494405,buy,buy,BUSD
2023-03-11 18:00:00,0.0001197,8014.227200343006,buy,buy,BUSD
2023-03-11 19:00:00,0.00012076,68793.09656162678,buy,buy,BUSD
2023-03-11 20:00:00,0.00012156,10611.357221276407,buy,buy,BUSD
2023-03-11 21:00:00,0.00012076,-99831880.67999983,sell,sell,LUNC
2023-03-11 22:00:00,0.0001206,-85556622.71000004,sell,sell,LUNC
2023-03-11 23:00:00,0.00012161,104333.36590464826,buy,buy,BUSD
2023-03-12 00:00:00,0.00012116,-492647920.55999994,sell,sell,LUNC
2023-03-12 01:00:00,0.00012082,25300.89077826379,buy,sell,BUSD
2023-03-12 02:00:00,0.00012103,97603.7429436069,buy,buy,BUSD
2023-03-12 03:00:00,0.0001212,-122931606.99000019,sell,buy,LUNC
2023-03-12 04:00:00,0.00012166,9570.346287594419,buy,buy,BUSD
2023-03-12 05:00:00,0.00012148,50101.7361546108,buy,sell,BUSD
2023-03-12 06:00:00,0.00012133,-451176484.97000015,sell,sell,LUNC
2023-03-12 07:00:00,0.00012181,44125.81993516969,buy,buy,BUSD
2023-03-12 08:00:00,0.0001221,-4871788.940000057,sell,buy,LUNC
2023-03-12 09:00:00,0.00012161,-598505844.3599997,sell,sell,LUNC
2023-03-12 10:00:00,0.00012191,52668.780403828576,buy,buy,BUSD
2023-03-12 11:00:00,0.00012211,23999.493831784013,buy,buy,BUSD
2023-03-12 12:00:00,0.0001214,-1170591941.52,sell,sell,LUNC
2023-03-12 13:00:00,0.00012128,549.5034102879885,buy,sell,BUSD
2023-03-12 14:00:00,0.00012017,-1037524599.8699999,sell,sell,LUNC
2023-03-12 15:00:00,0.00012042,-274396216.39000034,sell,buy,LUNC
2023-03-12 16:00:00,0.00012126,-57410910.30000019,sell,buy,LUNC
2023-03-12 17:00:00,0.00012341,219121.139798834,buy,buy,BUSD
2023-03-12 18:00:00,0.00012401,-491516973.79999924,sell,buy,LUNC
2023-03-12 19:00:00,0.00012315,-67310103.17000008,sell,sell,LUNC
2023-03-12 20:00:00,0.00012515,142060.67850576647,buy,buy,BUSD
2023-03-12 21:00:00,0.00012611,9015.239351300886,buy,buy,BUSD
2023-03-12 22:00:00,0.00012654,13901.460005352425,buy,buy,BUSD
2023-03-12 23:00:00,0.00012911,30475.88271209181,buy,buy,BUSD
2023-03-13 00:00:00,0.00013133,-407822886.2399998,sell,buy,LUNC
2023-03-13 01:00:00,0.00013164,-430837542.05999947,sell,buy,LUNC
2023-03-13 02:00:00,0.00013014,-757573865.9099998,sell,sell,LUNC
2023-03-13 03:00:00,0.0001302,0.3276509039354324,buy,buy,BUSD
2023-03-13 04:00:00,0.00013085,31811.571990868986,buy,buy,BUSD
2023-03-13 05:00:00,0.00013064,124017.72392963512,buy,sell,BUSD
2023-03-13 06:00:00,0.00013066,-487639010.35999966,sell,buy,LUNC
2023-03-13 07:00:00,0.00013107,24913.09957044514,buy,buy,BUSD
2023-03-13 08:00:00,0.00012845,-1222097333.5,sell,sell,LUNC
2023-03-13 09:00:00,0.00012657,-1303227131.75,sell,sell,LUNC
2023-03-13 10:00:00,0.00012842,36378.135020731796,buy,buy,BUSD
2023-03-13 11:00:00,0.00012794,4191.2337543003805,buy,sell,BUSD
2023-03-13 12:00:00,0.0001277,-429928575.3500004,sell,sell,LUNC
2023-03-13 13:00:00,0.00012931,71303.29295737843,buy,buy,BUSD
2023-03-13 14:00:00,0.00013253,230229.53618011074,buy,buy,BUSD
2023-03-13 15:00:00,0.00013257,-69665027.25,sell,sell,LUNC
2023-03-13 16:00:00,0.00013331,-362645675.2399998,sell,buy,LUNC
2023-03-13 17:00:00,0.00013258,-1104985317.0500007,sell,sell,LUNC
2023-03-13 18:00:00,0.00013299,-1240831103.3200002,sell,buy,LUNC
2023-03-13 19:00:00,0.0001327,-1036584736.1099997,sell,sell,LUNC
2023-03-13 20:00:00,0.00013267,-802348078.1999998,sell,sell,LUNC
2023-03-13 21:00:00,0.00013298,10693.203321319661,buy,buy,BUSD
2023-03-13 22:00:00,0.0001332,-197518983.76999998,sell,buy,LUNC
2023-03-13 23:00:00,0.00013226,-1086350086.6799998,sell,sell,LUNC
2023-03-14 00:00:00,0.00013239,67845.40499330725,buy,buy,BUSD
2023-03-14 01:00:00,0.00013325,5970.433250892495,buy,buy,BUSD
2023-03-14 02:00:00,0.00013228,7654.28047535717,buy,sell,BUSD
2023-03-14 03:00:00,0.00013285,69176.4068035925,buy,buy,BUSD
2023-03-14 04:00:00,0.00013442,6943.622484312757,buy,buy,BUSD
2023-03-14 05:00:00,0.00013342,-61194528.28999996,sell,sell,LUNC
2023-03-14 06:00:00,0.0001335,9831.58621876502,buy,buy,BUSD
2023-03-14 07:00:00,0.00013228,-1188516830.04,sell,sell,LUNC
2023-03-14 08:00:00,0.0001312,-1099378884.96,sell,sell,LUNC
2023-03-14 09:00:00,0.00013122,-490377411.65000033,sell,buy,LUNC
2023-03-14 10:00:00,0.00013235,35920.41040518345,buy,buy,BUSD
2023-03-14 11:00:00,0.00013197,-454131466.8699999,sell,sell,LUNC
2023-03-14 12:00:00,0.00013576,146754.75590300868,buy,buy,BUSD
2023-03-14 13:00:00,0.0001363,-1499998405.4000015,sell,buy,LUNC
2023-03-14 14:00:00,0.00013953,133194.18101165866,buy,buy,BUSD
2023-03-14 15:00:00,0.00013993,-1081654668.2699986,sell,buy,LUNC
2023-03-14 16:00:00,0.00013886,-1624179119.8799992,sell,sell,LUNC
2023-03-14 17:00:00,0.00013757,-2135323104.1200004,sell,sell,LUNC
2023-03-14 18:00:00,0.00013536,-2163827914.1800003,sell,sell,LUNC
2023-03-14 19:00:00,0.00013493,-2516119995.2199984,sell,sell,LUNC
2023-03-14 20:00:00,0.00013328,227434.07678260654,buy,sell,BUSD
2023-03-14 21:00:00,0.00013268,-2080300338.75,sell,sell,LUNC
2023-03-14 22:00:00,0.00013355,-511482892.8600006,sell,buy,LUNC
2023-03-14 23:00:00,0.00013334,78524.73696054594,buy,sell,BUSD
2023-03-15 00:00:00,0.00013395,-185647350.8000002,sell,buy,LUNC
2023-03-15 01:00:00,0.00013543,48106.02955016494,buy,buy,BUSD
2023-03-15 02:00:00,0.00013474,39759.15860497676,buy,sell,BUSD
2023-03-15 03:00:00,0.00013492,-536122061.22999966,sell,buy,LUNC
2023-03-15 04:00:00,0.0001358,50053.32490534598,buy,buy,BUSD
2023-03-15 05:00:00,0.00013487,-361912595.5500002,sell,sell,LUNC
2023-03-15 06:00:00,0.0001354,-218748028.60999966,sell,buy,LUNC
2023-03-15 07:00:00,0.00013534,65559.72092034611,buy,sell,BUSD
2023-03-15 08:00:00,0.00013504,-330884147.38999987,sell,sell,LUNC
2023-03-15 09:00:00,0.00013347,-1299831199.37,sell,sell,LUNC
2023-03-15 10:00:00,0.00013238,-408097729.25,sell,sell,LUNC
2023-03-15 11:00:00,0.00013173,-722128829.0900002,sell,sell,LUNC
2023-03-15 12:00:00,0.00013149,-377284976.1499996,sell,sell,LUNC
2023-03-15 13:00:00,0.00013017,-375942482.9899998,sell,sell,LUNC
2023-03-15 14:00:00,0.00012901,-1442448164.6999989,sell,sell,LUNC
2023-03-15 15:00:00,0.00012652,-1165889612.9099998,sell,sell,LUNC
2023-03-15 16:00:00,0.00012221,-1696945742.7600002,sell,sell,LUNC
2023-03-15 17:00:00,0.00012391,-219342138.789999,sell,buy,LUNC
2023-03-15 18:00:00,0.00012468,-116123653.76000023,sell,buy,LUNC
2023-03-15 19:00:00,0.0001241,-943657164.2699995,sell,sell,LUNC
2023-03-15 20:00:00,0.00012377,60976.91205780261,buy,sell,BUSD
2023-03-15 21:00:00,0.00012426,4303.292389755,buy,buy,BUSD
2023-03-15 22:00:00,0.00012363,-1869312213.0999994,sell,sell,LUNC
2023-03-15 23:00:00,0.00012407,25171.255229994193,buy,buy,BUSD
2023-03-16 00:00:00,0.00012248,-660377866.5200005,sell,sell,LUNC
2023-03-16 01:00:00,0.00012298,9302.13241709184,buy,buy,BUSD
